ENSEMBL_GENE_ID,baseMean__NAFL+NASHF0vsCTRL,log2FoldChange__NAFL+NASHF0vsCTRL,pvalue__NAFL+NASHF0vsCTRL,padj__NAFL+NASHF0vsCTRL,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000120262,72.367423,0.983310305,0.021117685,0.148349444,46,-0.136616361,0.392777121,0.703650068,50,-0.303845012,0.156223561,0.32308797,CCDC170
ENSG00000120265,530.9861675,0.105333045,0.308704798,0.602457407,413,-0.028440717,0.508509646,0.785531153,413,0.006952499,0.922276652,0.95955544,PCMT1
ENSG00000120278,341.7184794,-0.100420127,0.484724896,0.74047216,252,-0.057739798,0.382465407,0.697107657,263,0.006492197,0.940176358,0.969804031,PLEKHG1
ENSG00000120279,199.0855877,0.177990392,0.221962628,0.512249435,153,-0.009497372,0.869641086,0.957216709,151,-0.057233403,0.521359046,0.691307939,MYCT1
ENSG00000120280,34.82335,-0.029866914,0.873942815,0.950070617,25,0.209402095,0.014145869,0.151892271,27,0.273094539,0.081099976,0.211139723,TASL
ENSG00000120306,293.5863647,0.21908791,0.181473356,0.462553377,211,-0.071113719,0.201018187,0.526119392,239,0.255585858,0.015375991,0.068660236,CYSTM1
ENSG00000120314,406.5907409,0.048518801,0.510434065,0.757953136,285,-0.075962124,0.001923958,0.055123144,296,-0.076906738,0.04314883,0.138792013,WDR55
ENSG00000120318,98.33110495,0.214534409,0.192224966,0.477500491,81,-0.067124887,2.62E-01,5.92E-01,84,0.055707089,0.592815046,0.746939079,ARAP3
ENSG00000120322,2.817310196,0.291317135,0.650587571,NA,2,-0.272404549,0.271506113,0.600134383,2,0.338299196,0.348387404,0.53683246,PCDHB8
ENSG00000120324,4.200351705,0.953962244,9.66E-02,NA,3,-0.276144255,0.182643941,0.505888137,4,0.15157394,0.582202802,0.739024669,PCDHB10
ENSG00000120327,26.02145011,0.244518236,0.515952173,0.761061111,19,-0.119211109,3.84E-01,6.98E-01,19,-0.178332799,4.10E-01,5.94E-01,PCDHB14
ENSG00000120328,9.752964618,0.333954982,0.307603254,NA,8,-0.118526229,0.443804871,0.740793669,9,0.244634701,0.28113986,0.472080494,PCDHB12
ENSG00000120329,5.288516881,0.130830511,0.743719674,NA,4,-0.119636394,0.472281295,0.761558417,3,-0.693160578,0.009846136,0.050790348,SLC25A2
ENSG00000120332,42.52071076,-0.13456365,5.58E-01,0.790501077,34,-0.042716839,6.51E-01,0.861989309,33,0.079706187,0.652757907,0.789715927,TNN
ENSG00000120333,323.9128692,-0.089136445,0.435233401,0.704305371,236,-0.046107442,3.51E-01,6.73E-01,245,0.020485893,7.85E-01,8.78E-01,MRPS14
ENSG00000120334,74.38736366,0.154565894,0.192657822,0.478055988,46,0.01678575,0.755200057,0.912498222,48,-0.075831545,0.385137362,0.571775182,CENPL
ENSG00000120337,1.079616546,-0.093470199,0.916729077,NA,1,0.543016691,0.091806366,0.367045613,1,1.218596984,0.003097959,0.023663193,TNFSF18
ENSG00000120341,1090.245383,-0.275096614,0.059743325,0.26005831,615,0.002265456,0.976497099,0.99118707,629,-0.155902529,0.081880138,0.212506474,SEC16B
ENSG00000120370,134.7745996,0.343424292,0.091512059,0.327429982,108,0.087138224,0.213300893,0.541246258,111,0.202705091,0.047543526,0.148613797,GORAB
ENSG00000120437,1545.942913,0.602640683,0.075428604,0.293677937,1263,0.220587085,0.229226086,0.559067754,1373,0.300253314,0.224616418,0.406237898,ACAT2
ENSG00000120438,1075.310345,0.106480408,0.283028567,0.577650601,802,0.017956792,0.671576614,0.87397935,815,0.01950534,0.709441036,0.827244898,TCP1
ENSG00000120440,31.52451435,-0.607155018,0.078912214,0.301654156,18,-0.266773954,0.054030456,0.289660069,19,-0.483099227,0.014341627,0.065466183,TTLL2
ENSG00000120451,1174.887594,-0.075425679,0.553955941,0.787770722,914,0.084463121,0.09185232,0.367108055,876,-0.105098718,0.193663033,0.370187745,SNX19
ENSG00000120457,81.98491471,-0.054946007,0.752949582,0.894266644,51,0.154722854,0.161629358,0.478369343,55,0.18856554,0.146655167,0.310756707,KCNJ5
ENSG00000120458,110.2438045,-0.064691121,0.558914658,0.790667979,80,-0.015528085,0.741546366,0.906639316,81,0.028898907,0.710932179,0.828360991,MSANTD2
ENSG00000120471,6.081656057,0.268133913,0.453781702,NA,3,-0.031459537,0.836632265,0.945026011,4,-0.108821307,0.56664649,0.727558743,TP53AIP1
ENSG00000120498,5.319191993,0.106960736,0.787285214,NA,3,-0.015959524,0.938662534,0.979460151,3,-0.099803035,0.685628337,0.81219503,TEX11
ENSG00000120500,12.13424818,-0.648823496,0.072652119,NA,8,0.008106483,0.952938476,0.983413257,8,-0.178101606,0.428409277,0.611573745,ARR3
ENSG00000120509,119.3494356,0.259465857,0.093829024,0.331482143,90,0.045379038,0.432024207,0.73176932,97,0.209655005,0.048590173,0.150288691,PDZD11
ENSG00000120519,197.496439,-0.232895124,0.04338876,0.218417499,141,-0.039392923,0.387602758,0.700559137,143,-0.022745309,0.729317521,0.840802123,SLC10A7
ENSG00000120526,165.7981132,0.058929385,0.645836272,0.839646788,127,0.060965586,0.226885479,0.556675302,129,0.133575037,0.049105747,0.151247045,NUDCD1
ENSG00000120533,500.1583337,-0.012868136,0.921720751,0.96957999,359,-0.010105679,8.18E-01,9.38E-01,374,0.052768829,4.83E-01,6.59E-01,ENY2
ENSG00000120539,144.3364994,-0.190570641,0.099303309,0.341021071,100,0.002308488,0.968123185,0.98775344,108,0.065205548,0.361322312,0.550500351,MASTL
ENSG00000120549,859.7256272,-0.286417169,0.047849544,0.230662187,584,-0.176228415,0.00932553,0.122677096,613,-0.091932761,0.276164302,0.466303943,KIAA1217
ENSG00000120563,13.22701667,0.460153513,0.314670003,NA,9,-0.113272827,5.67E-01,8.19E-01,9,-0.557485321,3.33E-02,1.16E-01,LYZL1
ENSG00000120594,479.7638051,0.107022326,0.554104308,0.787772656,389,0.238363939,0.003333534,0.072224356,477,0.804855468,1.10E-06,8.37E-05,PLXDC2
ENSG00000120616,686.1129311,-0.145916405,0.064060721,0.269568125,482,-0.014564482,0.69930412,0.885653718,489,-0.048145689,0.389415448,0.575722163,EPC1
ENSG00000120645,17.67781895,-0.00554949,0.992123644,NA,14,-0.044811218,0.836947234,0.945189211,12,-0.525123152,0.078834409,0.207309347,IQSEC3
ENSG00000120647,96.62834239,-0.202126374,0.128411388,0.390841406,64,-0.065114549,0.26355729,0.592989357,66,-0.140150012,0.118564372,0.270741089,CCDC77
ENSG00000120656,148.9593883,0.073056254,0.546113464,0.783580716,106,-0.021142044,0.659034158,0.866757173,113,0.007876081,0.913792009,0.95540852,TAF12
ENSG00000120658,12.48251437,0.167236236,0.643454562,NA,8,0.02992297,0.88543314,0.961869018,9,0.163217956,0.404127404,0.588972917,ENOX1
ENSG00000120659,13.03297271,0.038817097,0.921168195,NA,10,0.046077212,0.784037617,0.922752933,11,0.483683576,0.046038105,0.145453475,TNFSF11
ENSG00000120662,207.1215318,-0.328004237,7.09E-05,0.005907286,142,6.48E-05,0.998631275,0.999298411,148,0.02166156,0.685831821,0.812259453,MTRF1
ENSG00000120669,8.66129266,-0.119804237,0.718793881,NA,4,-0.162303307,0.197864716,0.522951717,5,-0.349554183,0.082142027,0.213019992,SOHLH2
ENSG00000120675,413.8165868,0.111356761,0.601026272,0.814821168,317,-0.049018617,0.551467218,0.810573197,334,0.15331419,0.196889984,0.373968242,DNAJC15
ENSG00000120685,262.7328027,-0.223698085,0.067003092,0.275687764,179,-0.011391466,0.819809284,0.938323338,184,-0.052801884,0.430527848,0.613079129,PROSER1
ENSG00000120686,857.9889606,0.143410135,0.087719,0.320551134,646,0.057180589,0.107992878,0.396252577,656,0.069488382,0.131326331,0.288151281,UFM1
ENSG00000120688,199.558875,0.046131509,0.75624626,0.895933014,143,-0.027028697,0.59548922,0.833784611,140,-0.102692645,0.174619804,0.346035575,WBP4
ENSG00000120690,587.6312174,0.140661741,0.05755877,0.25598785,470,0.075129526,0.017274315,0.165029101,478,0.136206474,0.001343522,0.013501687,ELF1
ENSG00000120693,106.2531247,-0.018200092,0.912279756,0.966726798,78,0.052613936,0.417783662,0.722031122,83,0.099931731,0.315663736,0.506391463,SMAD9
ENSG00000120694,536.346025,0.215962914,0.296753669,0.590821784,469,0.154699418,0.078548526,0.343451805,456,0.154332892,0.133346477,0.291272949,HSPH1
ENSG00000120696,316.7347118,0.100881668,0.303581666,0.597070799,236,-0.020040257,0.562886358,0.816094565,227,-0.214804308,0.000256383,0.004237384,KBTBD7
ENSG00000120697,342.8039057,-0.055907458,0.6193523,0.825493069,257,0.104578023,0.020837058,0.178232571,270,0.218033676,0.002071409,0.017966573,ALG5
ENSG00000120699,238.719007,0.115655715,0.371061613,0.657010502,165,-0.095824596,0.047760518,0.271310993,173,-0.040589626,0.566442863,0.727491384,EXOSC8
ENSG00000120705,767.1355127,0.063981083,0.340629344,0.629652246,596,0.121442461,0.001237098,0.045392176,610,0.178773762,0.000688525,0.008380169,ETF1
ENSG00000120708,1726.192801,0.187799045,0.258657344,0.553900442,1533,0.1910053,0.007119373,0.108484069,1669,0.503731322,2.69E-05,0.000854743,TGFBI
ENSG00000120709,286.7980124,0.176999697,0.123557867,0.382758948,210,-0.03547548,0.39691658,0.707208634,206,-0.149093393,0.033165468,0.11549705,FAM53C
ENSG00000120725,711.5688472,0.168201771,0.168767294,0.445657072,579,0.02981339,0.461364764,0.75415903,583,3.96E-03,0.944286769,0.971910817,SIL1
ENSG00000120727,455.1441381,-0.017944677,0.816960989,0.925915564,308,-0.033723152,0.254241772,0.583596544,334,0.107516617,0.106263391,0.252475426,PAIP2
ENSG00000120729,13.11502328,-0.415789414,0.204621477,NA,8,-0.125122955,0.404209857,0.712682503,9,-0.011400494,0.956400025,0.977773053,MYOT
ENSG00000120733,822.5754837,-0.045339425,0.558277596,0.790501077,641,0.004668321,0.878253602,0.960007878,635,-0.053298376,0.307267164,0.499128618,KDM3B
ENSG00000120738,73.32726476,-0.057822126,0.941178543,0.977745843,51,-0.108633571,0.684920543,0.87984598,88,1.166123897,0.003694876,0.02653593,EGR1
ENSG00000120742,2065.886833,0.151715285,0.259119194,0.554097403,1684,0.054160321,0.31300044,0.641953781,1656,0.043609802,0.547925165,0.713343634,SERP1
ENSG00000120756,542.7719275,-0.025619273,0.82359627,0.92831293,403,-0.020429404,0.624883052,0.849535273,408,-0.045211999,0.469869969,0.646806103,PLS1
ENSG00000120784,223.3612991,0.056828465,0.619276737,0.825493069,153,-0.002664744,0.963289522,0.986411583,160,0.020669867,0.800928284,0.888855375,ZFP30
ENSG00000120798,508.1109636,-0.289010407,0.000401231,0.015549784,354,-0.013522773,6.92E-01,0.882191312,360,-0.077358851,0.091294148,0.228221996,NR2C1
ENSG00000120800,520.5033289,-0.016090391,0.826400076,0.929940088,380,-0.011914945,0.683300926,0.879462699,385,-0.023286409,0.667062647,0.799800483,UTP20
ENSG00000120802,882.7175922,-0.234714376,0.168080515,0.444670828,649,0.035076432,0.656724522,0.865080465,679,0.13220656,0.165131948,0.334776233,TMPO
ENSG00000120805,757.9363811,0.118026635,0.330856274,0.621293099,597,0.106863706,0.017831057,0.166963857,598,0.116978863,0.07363102,0.19814536,ARL1
ENSG00000120820,33.10066514,0.259677939,0.293091429,0.587654454,26,-0.012718844,0.909010796,0.969076055,30,0.498518739,0.000872794,0.009918521,GLT8D2
ENSG00000120832,278.9170192,0.054330962,0.694671196,0.866931533,199,0.043717458,0.444274725,0.741196378,202,-0.040364489,0.59349363,0.747407771,MTERF2
ENSG00000120833,118.5596244,-0.565529334,0.041785968,0.213866386,82,-0.057695015,6.96E-01,0.883645854,91,0.154349437,0.350602363,0.539320177,SOCS2
ENSG00000120837,431.3710058,-0.362524767,0.000997143,0.026096235,300,0.02189419,0.679140111,0.877536992,307,0.040556243,0.496089949,0.669721432,NFYB
ENSG00000120860,259.4941656,-0.006824961,0.954284038,0.982258883,199,0.05597215,0.239299584,0.568020242,198,0.12206934,0.169494048,0.339465545,WASHC3
ENSG00000120868,337.9695494,0.012751173,0.936953067,0.976050546,250,0.021245004,0.686203814,0.880228681,262,0.12903594,0.131310934,0.288151281,APAF1
ENSG00000120875,27.53875903,0.21295616,0.370126304,0.656262229,17,-0.183550879,0.066070176,0.317456869,22,0.237036759,0.169431936,0.339380979,DUSP4
ENSG00000120885,32151.09433,-0.151955397,0.163301012,0.438858604,25562,0.004272663,0.923293377,0.973621192,24952,-0.126470518,0.082437385,0.213493936,CLU
ENSG00000120889,771.7360644,0.011066284,0.92628052,0.970806483,607,0.036749068,0.37093287,0.687620233,629,0.094072595,0.135755249,0.294798621,TNFRSF10B
ENSG00000120896,304.5096556,-0.097643209,0.532659149,0.773342134,225,-0.145949322,1.89E-02,0.171541961,243,-0.062665176,4.66E-01,6.44E-01,SORBS3
ENSG00000120899,535.8713254,-0.15588282,2.86E-01,0.580707573,392,-0.135722695,0.012264674,0.140047567,401,-0.277994328,0.001235673,0.012725119,PTK2B
ENSG00000120903,13.41744823,-0.684463537,0.052677858,NA,8,0.059079013,0.719899194,0.896299126,8,-0.100110701,0.658414536,0.793949943,CHRNA2
ENSG00000120907,2900.19372,-0.009934107,0.948425959,0.980529958,2223,-0.04120683,0.558528812,0.81483374,2097,-0.360909082,0.005856443,0.03588746,ADRA1A
ENSG00000120910,175.1061659,-0.077020694,0.635131354,0.834338818,125,-0.003985774,0.941474754,0.980237095,134,0.081562277,3.15E-01,0.505947797,PPP3CC
ENSG00000120913,244.1912754,0.257787512,0.106013783,0.354489295,191,-0.154682338,0.01858709,0.169953338,191,-0.273516121,0.001769168,0.016213256,PDLIM2
ENSG00000120915,3814.472348,-2.50E-01,0.032590046,0.187446017,2760,-0.108642838,0.034746818,0.231014319,2666,-0.360150145,0.000161442,0.003071177,EPHX2
ENSG00000120925,559.4619518,-0.056804381,0.479548971,0.737160859,404,-0.022267839,5.07E-01,0.783957573,415,-0.027187764,0.643229112,0.783143859,RNF170
ENSG00000120942,194.2952317,0.188007948,0.071925902,0.286482801,143,0.011728098,0.804797537,0.931223606,146,-0.049071666,0.363566903,0.552386349,UBIAD1
ENSG00000120948,904.1406181,-0.248561359,0.011466476,0.103227606,589,-0.023130706,0.565071928,0.81781807,618,-0.03013877,0.563577154,0.725528522,TARDBP
ENSG00000120949,2.899842858,-0.340338987,0.637507018,NA,3,0.299566422,0.256759879,0.586771638,2,0.648737979,0.070221151,0.191812666,TNFRSF8
ENSG00000120963,368.7556196,-0.160455657,0.145429061,0.415090449,256,-0.066805136,0.109640817,0.399123453,284,0.12686296,0.127952484,0.283559611,ZNF706
ENSG00000120992,992.1368709,-0.188278963,0.02915855,0.175976159,667,0.019656371,0.575242454,0.823042914,695,0.036801007,0.509786623,0.681326548,LYPLA1
ENSG00000121005,25.1522493,0.430141012,0.214152303,0.504334946,17,-0.168017184,1.93E-01,5.19E-01,18,-0.098328885,5.98E-01,0.750127154,CRISPLD1
ENSG00000121022,683.3532792,0.121803717,0.177860342,0.458003988,491,-0.025285366,0.420351466,0.723558579,514,0.054142752,0.324773111,0.514236649,COPS5
ENSG00000121039,1008.148021,0.052290487,0.657153629,0.846610513,739,-0.029793434,0.522558128,0.793369531,725,-0.194850811,0.010711397,0.053584647,RDH10
ENSG00000121053,3.321397017,0.844156554,0.161787601,NA,3,-0.173616371,0.407579827,0.715361892,2,-0.721167162,0.017779184,0.075444647,EPX
ENSG00000121057,1428.349591,0.012659147,0.904147134,0.964204623,1101,-0.066615101,0.145087485,0.457152847,1041,-0.268331944,0.000518345,0.006921004,AKAP1
ENSG00000121058,186.8449131,-0.028000823,0.761521091,0.898836195,139,0.027932068,0.428198171,0.729279017,138,0.019315231,0.72082842,0.835322416,COIL
ENSG00000121060,1239.310563,-0.055518174,0.611453767,0.820429331,956,-0.013128108,0.793813802,0.927870468,939,-0.145589882,0.041928238,0.136200923,TRIM25
ENSG00000121064,268.3467675,0.345596237,0.028995556,0.175567976,223,0.186563569,0.011698588,0.135875639,231,0.255279523,0.005995783,0.03646188,SCPEP1
ENSG00000121067,633.6688157,0.053522156,0.502881345,0.753585311,458,-0.091607698,0.001940332,0.055279629,471,-0.090331996,0.073731512,0.198335088,SPOP
ENSG00000121068,68.82693947,0.082140222,0.743227872,0.890229557,60,-0.014089217,0.887916124,0.961936489,72,0.549053227,0.000329579,0.005003508,TBX2
ENSG00000121073,514.2145323,0.171751372,0.244901217,0.540059237,410,0.095830885,0.075511586,0.337625439,410,0.120436878,0.150110613,0.31564849,SLC35B1
ENSG00000121075,16.97240741,-0.126365349,0.567523191,NA,9,-0.035934076,0.722799327,0.898208457,10,-0.06742442,0.661025161,0.795916833,TBX4
ENSG00000121101,39.43965979,-0.417552868,0.041672823,0.213652678,23,-0.110019576,0.187786714,0.512478714,25,-0.229791909,0.061117355,0.175008992,TEX14
ENSG00000121104,141.6537237,-0.120453173,0.421522258,0.694074775,103,-0.064503626,0.353550918,0.675232786,103,-0.28046222,0.003038709,0.023420294,FAM117A
ENSG00000121152,7.075642995,-0.164328908,0.714897104,NA,7,0.651902909,0.001971054,0.055679005,8,0.967270127,1.43E-04,2.82E-03,NCAPH
ENSG00000121207,280.5555661,-0.017784044,0.913002143,0.966910129,209,0.017234251,0.841046258,0.946815206,211,0.104935432,0.399138481,0.584816285,LRAT
ENSG00000121210,1370.763006,-0.103241915,0.351977779,0.639876969,958,-0.021657508,0.660110754,0.867367981,940,-0.229820538,1.43E-03,0.01412652,TMEM131L
ENSG00000121211,4.124520967,-0.543604701,0.245406347,NA,3,0.354845747,0.083195892,0.35234305,3,0.826547354,0.00454854,0.030177403,MND1
ENSG00000121236,46.45156515,0.108951162,0.510979623,0.758443294,29,-0.066952182,0.389973189,0.70216574,30,-0.063299583,0.57127637,0.731412064,TRIM6
ENSG00000121270,105.1482853,0.09017178,0.729404976,0.885881313,78,-0.141570957,0.198742149,0.523858881,79,-0.165929116,0.288904264,0.479511951,ABCC11
ENSG00000121274,456.5878359,-0.212700994,0.06812774,0.277959599,349,0.058463296,0.152973801,0.467916636,331,-0.143080604,0.03889537,0.128793201,TENT4B
ENSG00000121281,252.2852304,0.248674617,0.006869773,0.076827963,175,0.034676712,0.469899711,0.759441969,191,0.131432549,0.135615965,0.294571134,ADCY7
ENSG00000121289,130.9289408,0.015971469,0.885331076,0.955676725,91,-0.048886309,0.274188133,0.603854203,97,0.033309559,0.608190137,0.75769559,CEP89
ENSG00000121297,31.0779274,0.343183325,0.244050378,0.538931827,29,0.21583717,0.054470836,0.290522477,30,0.423889889,0.018021035,0.07623075,TSHZ3
ENSG00000121310,7079.00235,-0.152690376,0.356133005,0.643360625,4997,-0.172475888,0.027456587,0.205827898,4799,-0.396803458,0.000773551,0.009078323,ECHDC2
ENSG00000121314,0.938215308,0.318098554,0.778109164,NA,1,-0.235333089,0.583945614,0.828133992,1,-0.388987137,0.503060108,0.675390848,TAS2R8
ENSG00000121316,114.8220247,0.322069854,0.078784259,0.301353536,86,0.031642904,0.709483716,0.891596904,88,0.117076502,2.91E-01,4.81E-01,PLBD1
ENSG00000121318,15.72499528,0.337375885,0.239105565,NA,11,-0.138458706,0.192067073,0.517374235,12,-0.108691402,0.52470594,0.694452971,TAS2R10
ENSG00000121335,12.95769986,-0.383491359,0.4728442,NA,8,0.179081705,0.438979226,0.737069195,8,-0.021104868,0.954126558,0.976422915,PRB2
ENSG00000121350,221.3142545,-0.314930892,0.02317386,0.155006154,151,0.040932555,0.479992613,0.7672169,158,0.032883784,0.71548841,0.831625518,PYROXD1
ENSG00000121351,36.66406664,-0.540848479,0.035911028,0.197693039,22,0.036739042,0.792280206,0.927230571,22,-0.229347753,0.270651903,0.45990879,IAPP
ENSG00000121361,620.220659,-0.224668463,0.293481669,0.587873342,453,-0.081490418,2.89E-01,0.61939529,458,-0.063412838,5.57E-01,7.20E-01,KCNJ8
ENSG00000121380,76.40215107,0.063691089,0.592868025,0.810287497,50,-0.010470898,8.73E-01,9.58E-01,50,-0.182638545,0.081679297,0.212174686,BCL2L14
ENSG00000121381,1.065010656,-0.054495789,0.957462935,NA,1,0.039978838,0.913059213,0.970206054,1,-0.133582075,7.83E-01,8.77E-01,TAS2R9
ENSG00000121390,317.076445,0.127258057,0.17801806,0.458003988,231,-0.000975901,9.80E-01,0.992051601,237,-0.009103221,8.82E-01,0.938207955,PSPC1
ENSG00000121406,186.8523598,-0.178058624,0.117022036,0.373367385,124,0.087523791,0.131814425,0.437552087,127,-0.015245329,0.851012625,0.920666927,ZNF549
ENSG00000121410,5724.743001,0.167951891,0.205120605,0.492429346,3065,-0.118805798,0.082613386,0.351508624,3470,-0.251687657,0.00278284,0.022066165,A1BG
ENSG00000121413,184.4148396,0.11129532,0.535314968,0.775276152,129,-0.048069834,0.501419027,0.780023936,131,-0.196576878,0.047298419,0.148064616,ZSCAN18
ENSG00000121417,122.7302111,-0.105216887,5.79E-01,0.800382127,90,-0.006560848,0.932021796,0.977631618,90,-0.050932942,0.646039079,0.784906433,ZNF211
ENSG00000121440,38.4221119,0.004873677,0.991867116,0.995756791,28,0.012052163,0.94485244,0.98095852,32,0.448941954,0.068429902,0.188519188,PDZRN3
ENSG00000121446,36.03615661,-0.5009341,0.206458749,0.494125307,20,-0.14433747,0.402796295,0.711358124,21,-0.469244075,0.045105942,0.143577333,RGSL1
ENSG00000121454,112.6195893,-0.189726755,0.150215634,0.422078651,69,-0.053240051,0.352058698,0.674235757,73,-0.127492457,0.233039805,0.416532816,LHX4
ENSG00000121481,133.23545,-0.105703537,4.82E-01,7.38E-01,104,0.121489532,0.05479299,0.29114855,109,0.220503539,0.004296772,0.028996658,RNF2
