ENSEMBL_GENE_ID,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000170379,31,0.241787083,9.09E-02,6.81E-01,34,0.580213102,6.52E-04,9.43E-03,TCAF2
ENSG00000170381,6,0.296358319,0.287867289,0.840960955,10,1.370001017,4.09E-05,0.001078512,SEMA3E
ENSG00000170382,8,-0.392212538,5.61E-02,6.09E-01,10,0.198873589,4.00E-01,6.76E-01,LRRN2
ENSG00000170385,1671,0.048820702,7.19E-01,0.957286087,1677,0.004123105,0.978660884,0.991636189,SLC30A1
ENSG00000170390,13,-0.09923453,4.17E-01,8.95E-01,15,0.110182458,4.68E-01,7.29E-01,DCLK2
ENSG00000170396,3,-0.409852281,3.14E-01,8.53E-01,3,-0.530535806,2.24E-01,4.96E-01,ZNF804A
ENSG00000170412,2452,-0.194139603,0.019493937,0.443141712,2455,-0.211544859,0.031436351,0.150249743,GPRC5C
ENSG00000170417,34,0.173059845,0.181701814,0.781023275,34,0.178474859,0.31565208,0.597852585,TMEM182
ENSG00000170421,5774,0.188032787,0.040838595,0.549348081,6332,0.404226196,4.82E-05,0.001243424,KRT8
ENSG00000170425,4,0.002413326,9.91E-01,9.98E-01,3,-0.106201574,6.52E-01,8.47E-01,ADORA2B
ENSG00000170426,NA,NA,NA,NA,NA,NA,NA,NA,SDR9C7
ENSG00000170430,1662,-0.249252716,0.015567042,0.422274311,1683,-0.244470654,0.023588209,0.124016355,MGMT
ENSG00000170439,2105,0.03641437,0.731349109,0.959519062,2160,0.112256322,0.326185656,0.608112395,METTL7B
ENSG00000170442,NA,NA,NA,NA,1,1.557631636,3.82E-03,3.48E-02,KRT86
ENSG00000170445,519,0.006828651,8.78E-01,9.83E-01,530,-0.010058711,8.61E-01,9.47E-01,HARS1
ENSG00000170448,140,-0.094634023,2.27E-01,8.10E-01,138,-0.178218333,2.81E-02,1.39E-01,NFXL1
ENSG00000170456,579,0.080014378,2.95E-01,8.44E-01,537,-0.040740015,6.70E-01,8.57E-01,DENND5B
ENSG00000170458,3834,-0.234447002,0.01315137,0.399012713,3763,-0.27533944,0.010996792,0.074259588,CD14
ENSG00000170464,19,0.226260793,0.060546285,0.618628548,21,0.364137628,0.044566583,0.187237415,DNAJC18
ENSG00000170465,2,0.823082222,0.176912075,0.777051971,3,1.92459719,0.000522697,0.00800827,KRT6C
ENSG00000170468,77,0.160612282,0.059585466,0.615939987,85,0.235146669,0.009393153,0.066232739,RIOX1
ENSG00000170469,25,-0.141678797,0.181866913,0.781023275,25,-0.233456307,4.85E-02,1.97E-01,SPATA24
ENSG00000170471,563,0.04958889,2.44E-01,8.20E-01,578,0.080716154,1.03E-01,3.14E-01,RALGAPB
ENSG00000170473,342,0.007556398,0.911045629,0.987710478,344,-0.106063874,1.38E-01,3.77E-01,PYM1
ENSG00000170476,26,0.418195421,0.057432784,0.611088377,36,0.786206507,0.000837133,0.011406868,MZB1
ENSG00000170477,NA,NA,NA,NA,2,1.703977679,0.097228085,0.304806627,KRT4
ENSG00000170482,778,-0.079942864,0.270895281,0.833108126,737,-0.192530246,0.021869277,0.118279572,SLC23A1
ENSG00000170485,110,0.194433472,3.05E-01,8.51E-01,106,0.031154987,8.69E-01,9.50E-01,NPAS2
ENSG00000170498,4,0.246941408,0.259078454,0.829837625,5,0.3418082,0.235737518,0.510955696,KISS1
ENSG00000170500,44,0.232911825,0.14974266,0.74268737,54,0.560965271,0.001173406,0.014645669,LONRF2
ENSG00000170502,664,0.022495985,0.650601282,0.946640578,673,0.019985271,0.717089137,0.882569994,NUDT9
ENSG00000170509,9068,0.034523231,0.778128343,0.970129341,9296,0.005248812,0.972275396,0.98953847,HSD17B13
ENSG00000170515,684,0.006142364,0.902287125,0.987073994,716,0.010326899,0.847608923,0.941675202,PA2G4
ENSG00000170522,2230,0.091033429,0.537019097,0.923391384,2060,-0.159727309,0.324835728,0.606917968,ELOVL6
ENSG00000170525,243,0.278672123,2.15E-02,4.57E-01,247,0.456554085,0.000890538,0.011959375,PFKFB3
ENSG00000170537,7,0.150798132,0.41024256,0.893212746,10,0.939964641,1.76E-06,8.39E-05,TMC7
ENSG00000170540,3446,-0.013245424,0.86766817,0.983185169,3579,0.004652543,0.956110484,0.982282648,ARL6IP1
ENSG00000170542,121,0.088740873,0.321080097,0.85404183,141,0.357320606,0.001108781,0.013953031,SERPINB9
ENSG00000170545,70,0.027814041,0.71603657,0.956904199,79,0.277287017,0.000436946,0.006975811,SMAGP
ENSG00000170558,1405,0.056667996,0.51527948,0.9194768,1376,0.042416144,0.65137631,0.846385653,CDH2
ENSG00000170571,78,0.299792521,0.044455178,0.56134571,91,0.683406553,4.46E-04,0.007078205,EMB
ENSG00000170579,1,-0.200176126,0.595940734,NA,2,0.077457308,0.880114382,0.955865351,DLGAP1
ENSG00000170581,1666,-0.00108765,9.87E-01,0.997986307,1785,0.022385514,0.795237508,0.918949711,STAT2
ENSG00000170584,303,0.040598823,0.508284025,0.917053109,300,-0.026119816,0.743528355,0.894718309,NUDCD2
ENSG00000170604,170,-0.10869475,0.271457652,0.833108126,164,-0.29093048,0.01012187,0.070235863,IRF2BP1
ENSG00000170606,1198,0.1240589,0.036891449,0.537882763,1213,0.159312935,0.023433874,0.12345728,HSPA4
ENSG00000170608,817,0.036507648,0.650141578,0.94654922,845,-0.019919123,0.841798404,0.939236854,FOXA3
ENSG00000170615,5,0.084437109,0.655660595,0.947792182,5,-0.155505874,0.481667635,0.738501807,SLC26A5
ENSG00000170619,169,-0.017493218,7.40E-01,9.61E-01,171,-0.04334203,4.75E-01,7.34E-01,COMMD5
ENSG00000170624,57,-0.115680502,0.484323357,0.911134385,72,0.512277971,0.004336228,0.038222056,SGCD
ENSG00000170627,8,-0.469976073,0.298683967,0.84693422,6,-0.534997912,0.29177011,0.572225703,GTSF1
ENSG00000170629,2,-0.084914205,0.772040754,0.96919846,3,0.454968765,0.126084609,0.355754159,DPY19L2P2
ENSG00000170631,107,-0.052390014,0.339930082,0.864528911,108,-0.073123162,0.216401733,0.487365225,ZNF16
ENSG00000170632,400,-0.024342127,0.666599764,0.950327948,394,-0.086684762,0.252081957,0.530607974,ARMC10
ENSG00000170633,218,0.014026093,0.724965203,0.957836211,229,0.078752129,0.103545192,0.315457461,RNF34
ENSG00000170634,244,0.004915831,0.924815038,0.988944873,240,-0.083917619,0.175137667,0.435614475,ACYP2
ENSG00000170638,220,-0.107516985,0.368229986,0.875168739,218,-0.237343057,0.071974096,0.253789655,TRABD
ENSG00000170653,371,-0.081548306,0.147374924,0.741659014,367,-0.141111862,0.021108228,0.115490618,ATF7
ENSG00000170677,423,0.008655552,0.92251057,0.988720643,410,-0.047503514,0.625287229,0.830983263,SOCS6
ENSG00000170681,3,0.50350875,0.115598651,0.712195842,3,0.890292937,0.016947464,0.100043349,CAVIN4
ENSG00000170684,2,0.101566678,7.79E-01,9.70E-01,2,-0.061289535,8.83E-01,9.56E-01,ZNF296
ENSG00000170703,2,-0.021038409,0.949547446,0.992628108,2,0.575088459,0.130214357,0.363475436,TTLL6
ENSG00000170734,107,0.083908199,0.406316263,0.891557585,102,-0.006858611,0.950095052,0.980350096,POLH
ENSG00000170743,164,-0.086702704,3.98E-01,8.88E-01,160,-0.188527823,2.42E-02,1.26E-01,SYT9
ENSG00000170745,45,-0.41336223,2.27E-02,4.68E-01,60,0.284612926,1.19E-01,3.43E-01,KCNS3
ENSG00000170748,1,-0.124861336,0.740633431,NA,2,-0.117563375,0.774712208,0.908480966,RBMXL2
ENSG00000170759,718,0.107644104,0.198879037,0.797062512,742,0.192262325,0.040117055,0.175965011,KIF5B
ENSG00000170775,179,0.041160824,0.812548003,0.975045287,160,-0.178761157,0.339980236,0.622053422,GPR37
ENSG00000170776,1475,-0.034215768,6.03E-01,0.938984337,1411,-0.08966013,2.42E-01,5.19E-01,AKAP13
ENSG00000170779,34,-0.119728377,0.110695548,0.706252444,35,-0.087005304,0.311845832,0.593968981,CDCA4
ENSG00000170791,318,-0.097881063,0.036842846,0.537882763,326,-0.143324045,0.011219635,0.07524046,CHCHD7
ENSG00000170801,16,-0.236007149,0.079209621,0.656127614,19,0.040685753,0.810462078,0.926186711,HTRA3
ENSG00000170802,504,-0.050026896,6.60E-01,9.49E-01,507,-0.120363535,3.57E-01,6.38E-01,FOXN2
ENSG00000170807,2,0.388025694,0.37862342,0.880310405,5,1.083353411,0.058317706,0.221314602,LMOD2
ENSG00000170832,462,0.09947182,0.164134849,0.759475962,433,0.00051138,0.995549767,0.998044717,USP32
ENSG00000170835,5,0.138731455,0.592117435,0.93709313,6,0.06360377,0.83310879,0.935280034,CEL
ENSG00000170836,111,0.139847566,0.058664025,0.61331675,110,0.105826649,0.264995568,0.543046227,PPM1D
ENSG00000170837,2,-0.205427885,0.475681674,0.907747964,2,-0.071649021,0.843860525,0.940245219,GPR27
ENSG00000170846,187,-0.04999808,0.502682338,0.91561983,198,-0.06975605,0.359963604,0.64081729,
ENSG00000170852,310,0.019385754,0.732324352,0.959519062,324,0.085603881,0.144067963,0.386076153,KBTBD2
ENSG00000170854,357,0.113592944,0.049157219,0.587958177,362,0.124506343,0.080863941,0.271860115,RIOX2
ENSG00000170855,635,0.047822632,0.349533697,0.867779666,666,0.086494283,0.17047914,0.428662463,TRIAP1
ENSG00000170860,630,-0.059794446,0.305435444,0.850516743,653,-0.047216263,0.449755941,0.714578418,LSM3
ENSG00000170871,900,0.115118994,0.089371045,0.676966398,891,0.108535856,0.198962855,0.467245052,KIAA0232
ENSG00000170873,2302,-0.022382325,0.720484345,0.957286087,2316,-0.150706022,0.032668804,0.153973063,MTSS1
ENSG00000170876,430,0.000224657,0.995568477,0.998979313,461,0.098522207,0.048302024,0.196129354,TMEM43
ENSG00000170881,675,-0.10821799,0.240438512,0.817329165,667,-0.198954433,0.071305104,0.252095538,RNF139
ENSG00000170889,5684,-0.218927219,3.46E-03,2.38E-01,5866,-0.21249714,1.75E-02,1.02E-01,RPS9
ENSG00000170890,5,0.158589743,4.25E-01,0.895278827,5,0.120521317,0.573659887,0.80017774,PLA2G1B
ENSG00000170891,NA,NA,NA,NA,1,0.753861321,0.141629347,NA,CYTL1
ENSG00000170892,309,-0.03084356,6.67E-01,9.50E-01,313,-0.102995094,2.21E-01,4.93E-01,TSEN34
ENSG00000170899,420,0.086575571,4.04E-01,8.91E-01,426,-0.007810323,9.37E-01,9.75E-01,GSTA4
ENSG00000170903,156,0.003466725,0.971791927,0.994912503,156,-0.08644181,0.4163728,0.689049657,MSANTD4
ENSG00000170906,570,-0.09675073,0.366945633,0.875134654,578,-0.18316226,0.112325823,0.331400679,NDUFA3
ENSG00000170909,14,0.113449985,0.458838456,0.903968143,15,0.050439194,0.790576087,0.916781994,OSCAR
ENSG00000170915,42,0.075471683,5.16E-01,9.20E-01,46,0.407654818,1.30E-02,8.38E-02,PAQR8
ENSG00000170917,326,0.010392633,8.36E-01,9.80E-01,317,-0.114564797,0.009766992,0.068403982,NUDT6
ENSG00000170919,94,-0.219918217,0.081892478,0.66092855,112,-0.124595984,0.352653797,0.634084135,TPT1-AS1
ENSG00000170921,56,0.073475066,0.518187959,0.919892873,62,0.227474252,0.053027095,0.208224787,TANC2
ENSG00000170927,272,-0.140988325,0.299542556,0.847541249,343,0.400651123,0.012509563,0.081392053,PKHD1
ENSG00000170946,183,0.028903213,0.703166535,0.955600494,192,0.094791549,0.258147354,0.536169549,DNAJC24
ENSG00000170949,238,0.063610597,4.47E-01,9.02E-01,249,0.066958506,4.99E-01,7.51E-01,ZNF160
ENSG00000170954,25,0.056599375,5.81E-01,9.34E-01,27,0.276086805,4.79E-02,1.95E-01,ZNF415
ENSG00000170955,38,-0.061020892,0.768300213,0.968129843,46,0.041139939,0.863455053,0.94722193,CAVIN3
ENSG00000170956,4,0.138829107,0.521899446,0.920569116,4,-0.113876102,0.688240933,0.867110618,CEACAM3
ENSG00000170959,102,-0.309681078,0.063835453,0.620813602,98,-0.647221302,0.000293244,0.005034806,DCDC1
ENSG00000170961,3,-0.007661952,9.76E-01,9.96E-01,5,0.729756902,5.84E-03,4.75E-02,HAS2
ENSG00000170962,49,0.130923526,0.486183544,0.911492379,82,1.268025924,4.93E-09,7.38E-07,PDGFD
ENSG00000170989,364,-0.112554586,0.111328613,0.706252444,348,-0.231357121,0.006857413,0.053229548,S1PR1
ENSG00000171004,NA,NA,NA,NA,1,1.398148967,0.000756311,0.010581923,HS6ST2
ENSG00000171016,5,0.088550095,0.680466796,0.9518486,6,0.633832091,0.005831228,0.047476555,PYGO1
ENSG00000171017,91,0.413282882,9.66E-05,0.046467512,86,0.333622447,0.001509049,0.017673751,LRRC8E
ENSG00000171033,4,-0.168049703,0.599369035,0.938312031,8,1.313920168,0.001715934,0.019443315,PKIA
ENSG00000171044,2,-0.425223371,0.103971041,0.698243323,2,-0.271511168,0.403003943,0.678781183,XKR6
ENSG00000171045,79,-0.119862042,0.245906929,0.821524542,75,-0.256796403,0.020420193,0.113085474,TSNARE1
ENSG00000171049,15,0.335327132,0.153544386,0.747184354,13,-0.132557314,0.711776646,0.879710113,FPR2
ENSG00000171051,71,0.210944274,0.30516134,0.850516743,65,0.181649787,0.483903516,0.740176531,FPR1
ENSG00000171055,426,0.124953433,0.130546829,0.726980759,449,0.234362368,1.81E-02,0.104403541,FEZ2
ENSG00000171056,50,0.181223417,0.26225945,0.830070669,44,-0.048619283,0.754825987,0.899428298,SOX7
ENSG00000171067,775,0.006258971,0.92095715,0.988720643,793,-0.020841019,0.786361857,0.91511936,C11orf24
ENSG00000171084,17,-0.055122799,0.687559663,0.952332966,17,0.070347528,0.620143588,0.82782552,FAM86JP
ENSG00000171097,209,-0.039758849,0.613245449,0.940651027,231,0.145493402,0.132870992,0.368196445,KYAT1
ENSG00000171100,446,0.048821345,0.389199254,0.884852655,428,-0.017914042,0.816417324,0.928478858,MTM1
ENSG00000171101,8,0.217682953,0.180732565,0.780265844,7,-0.078048199,0.680769863,0.86298386,SIGLEC17P
ENSG00000171103,157,0.009838275,0.859746893,0.981732848,160,0.031753721,0.660113492,0.851737512,TRMT61B
ENSG00000171105,1828,0.043162478,0.445648985,0.901668232,1915,0.081252591,0.210748147,0.480500386,INSR
ENSG00000171109,450,-0.007795666,0.899479609,0.986349407,447,-0.020893425,7.52E-01,0.898074071,MFN1
ENSG00000171115,320,0.019511599,0.830481595,0.979195706,300,-0.06981285,0.453725475,0.717515456,GIMAP8
ENSG00000171119,56,-0.030290965,0.831459924,0.979259729,51,-0.262503577,0.105494236,0.319123046,NRTN
ENSG00000171121,19,-0.023127777,8.75E-01,9.83E-01,20,-0.065757682,6.15E-01,8.25E-01,KCNMB3
ENSG00000171124,5,-0.539786971,0.02923086,0.506192338,7,-0.066189841,0.842061327,0.939236854,FUT3
ENSG00000171130,1286,0.007495463,0.932123435,0.989927442,1284,-0.044489946,0.604740397,0.81930802,ATP6V0E2
ENSG00000171132,515,0.29713646,1.52E-01,0.745282885,434,0.133934363,5.64E-01,0.794475066,PRKCE
ENSG00000171135,686,-0.046985115,0.416491665,0.895067984,699,-0.103473791,0.100290412,0.309873573,JAGN1
ENSG00000171148,892,-0.126301498,0.026744629,0.491347465,861,-0.212753026,0.000808116,0.011108047,TADA3
ENSG00000171150,181,-0.000759446,0.994484553,0.99893313,184,0.045394936,7.06E-01,0.877076874,SOCS5
ENSG00000171155,477,0.028036317,0.655781552,0.947792182,487,0.076615184,0.374449316,0.654122248,C1GALT1C1
ENSG00000171159,122,-0.043466399,0.783805176,0.970766159,132,-0.021467976,0.90490984,0.964272574,BBLN
ENSG00000171160,25,0.005256849,0.961396631,0.993249335,29,0.23158427,0.038102633,0.17003121,MORN4
ENSG00000171161,318,-0.023022517,6.90E-01,0.952988608,327,-0.061358231,0.298956361,0.580360566,ZNF672
ENSG00000171163,174,-0.014166674,0.932851957,0.989929512,205,0.042813776,0.818208815,0.929177351,ZNF692
ENSG00000171169,85,-0.033935206,0.620139932,0.94084682,91,-0.002935868,0.96872095,0.988047083,NAIF1
ENSG00000171174,529,-0.010074878,0.833848522,0.97971025,528,-0.044023842,0.482448715,0.739116683,RBKS
ENSG00000171189,2,-0.094995773,0.735409564,0.961032901,3,-0.22904773,0.479790854,0.737195332,GRIK1
ENSG00000171199,9,0.719195853,0.007778384,0.339512662,8,0.738340265,0.013033213,0.083769505,OPRPN
ENSG00000171202,292,0.009076887,0.873380308,0.983185169,281,-0.089912251,0.19130255,0.456603309,TMEM126A
ENSG00000171204,370,0.02826135,0.702778107,0.955364103,385,0.055105037,0.468125014,0.729076763,TMEM126B
ENSG00000171206,597,-0.001994984,0.974523836,0.995693494,618,0.028903463,7.08E-01,8.78E-01,TRIM8
ENSG00000171208,7,0.186084464,3.06E-01,8.51E-01,10,0.964768091,1.83E-06,8.58E-05,NETO2
ENSG00000171219,20,0.109962201,0.412464455,0.894301361,23,0.23748144,0.196927381,0.464586178,CDC42BPG
ENSG00000171222,196,-0.157342809,0.418923885,0.895067984,195,-0.367164459,0.094487119,0.299546703,SCAND1
ENSG00000171223,118,0.256392852,0.125673853,0.723378707,129,0.476804169,0.003626249,0.033501036,JUNB
ENSG00000171224,23,0.30191185,6.00E-02,6.18E-01,28,0.592923432,7.69E-05,0.001815619,FAM241B
ENSG00000171227,1818,-0.093990431,0.219558684,0.804690142,1805,-0.115029446,0.191404509,0.456693804,TMEM37
ENSG00000171234,30443,-0.006222557,0.92956604,0.989319943,29563,-0.069554128,0.476235309,0.734592248,UGT2B7
ENSG00000171236,6015,0.083888788,0.466820881,0.90563348,6076,0.153523758,0.189705897,0.454506875,LRG1
ENSG00000171241,6,0.745317963,0.000337992,0.087281482,8,1.308385686,1.60E-06,7.81E-05,SHCBP1
ENSG00000171262,206,0.06214428,0.449319346,0.902681136,226,0.252571505,0.016723276,0.099295324,FAM98B
ENSG00000171291,16,0.091363505,5.02E-01,9.16E-01,21,0.572488925,0.000237327,0.00430265,ZNF439
ENSG00000171295,101,0.03894514,0.457917709,0.903781703,100,-0.049875845,0.407512669,0.681747998,ZNF440
ENSG00000171298,1172,-0.111123001,0.18012492,0.780156091,1154,-0.191027538,0.043414032,0.184257089,GAA
ENSG00000171302,355,-0.034152901,0.572587634,0.932352227,349,-0.055675744,0.323523611,0.605736094,CANT1
ENSG00000171303,8,-0.623710934,2.95E-03,0.226695921,7,-1.587568847,3.80E-07,2.38E-05,KCNK3
ENSG00000171307,524,-0.121992003,0.017665308,0.431728717,523,-0.176696225,1.43E-03,0.017016396,ZDHHC16
ENSG00000171310,55,0.248152877,3.51E-02,5.32E-01,56,0.468918691,2.21E-04,4.11E-03,CHST11
ENSG00000171311,186,-0.031225934,0.634513403,0.943020393,191,-0.08016251,0.201574584,0.470205849,EXOSC1
ENSG00000171314,746,0.031100654,6.54E-01,9.47E-01,753,0.052241669,5.48E-01,0.78577307,PGAM1
ENSG00000171316,193,0.076148887,0.213411943,0.804503232,201,0.134423606,0.04040374,0.176457637,CHD7
ENSG00000171320,10,0.321336296,1.63E-01,7.59E-01,10,0.550870701,2.13E-02,1.16E-01,ESCO2
ENSG00000171345,48,-0.648325038,3.50E-02,5.32E-01,91,0.489823617,2.01E-01,4.70E-01,KRT19
ENSG00000171346,NA,NA,NA,NA,1,0.644489138,5.19E-01,7.64E-01,KRT15
ENSG00000171357,5,0.173602396,6.62E-01,9.49E-01,7,1.247886627,2.81E-03,2.82E-02,LURAP1
ENSG00000171365,1770,0.100134929,0.276654279,0.834877755,1712,0.054267589,0.584812209,0.806945793,CLCN5
ENSG00000171368,97,-0.091335805,4.80E-01,0.908775901,85,-0.568201742,0.000275369,0.004820759,TPPP
ENSG00000171385,793,-0.089916553,0.382711346,0.881593217,764,-0.183200581,0.118750986,0.343004143,KCND3
ENSG00000171388,8,-0.270959623,0.240197144,0.817329165,8,-0.325708927,0.178806116,0.440995992,APLN
ENSG00000171402,10,-0.22834168,0.100714026,0.697212531,11,-0.324415676,0.065553992,0.23837205,XAGE3
ENSG00000171408,148,0.060403996,6.73E-01,9.51E-01,150,0.207367545,0.19929558,0.467390822,PDE7B
ENSG00000171421,366,-0.033592745,0.62577828,0.941489565,366,-0.10480511,0.109072964,0.32569486,MRPL36
ENSG00000171425,74,-0.115470502,2.54E-01,8.27E-01,76,-0.111420133,2.64E-01,5.42E-01,ZNF581
ENSG00000171428,266,-0.010189242,0.893863121,0.985696671,254,-0.167092387,0.033160167,0.155398782,NAT1
ENSG00000171433,54,-0.077411218,0.299897699,0.847541249,55,-0.122442924,0.080234144,0.270436962,GLOD5
ENSG00000171435,1,0.521848659,0.206671913,NA,2,1.687418937,0.000169391,0.003342968,KSR2
ENSG00000171443,122,-0.12991434,0.312370709,0.852091544,125,-0.227587218,0.143273048,0.384379273,ZNF524
ENSG00000171444,704,-0.140795946,0.145478427,0.741355511,676,-0.27215665,0.020047242,0.111568846,MCC
ENSG00000171446,1,0.253961949,5.01E-01,NA,1,0.365309278,3.18E-01,0.600274265,KRT27
ENSG00000171448,83,-0.088455332,3.86E-01,8.83E-01,89,-0.016821461,8.76E-01,9.54E-01,ZBTB26
ENSG00000171451,126,0.157892519,0.227804205,0.810367045,130,0.263955909,0.070677065,0.25062066,DSEL
ENSG00000171453,198,-0.073469514,0.18319683,0.781023275,206,-0.056979819,0.363647722,0.644266312,POLR1C
ENSG00000171456,819,-0.037809893,0.58512423,0.934724813,862,-0.052384722,5.11E-01,0.759675304,ASXL1
ENSG00000171466,224,0.061830169,0.234779759,0.816024812,216,-0.010854896,0.855652349,0.944172507,ZNF562
ENSG00000171467,358,0.088526301,0.066883009,0.630088766,351,0.011289436,0.8116803,0.926604959,ZNF318
ENSG00000171469,410,-0.020932443,0.662231507,0.949274186,426,-0.006678251,0.902390814,0.962975525,ZNF561
ENSG00000171475,327,0.008365136,0.848481724,0.981363936,320,-0.053500743,0.277295507,0.556676628,WIPF2
ENSG00000171476,22,-0.021737568,8.80E-01,9.84E-01,25,0.244865539,0.175525127,0.435919322,HOPX
ENSG00000171488,79,0.178151548,0.136065888,0.72910249,78,0.223105908,0.12574087,0.355112136,LRRC8C
ENSG00000171490,1186,-0.048299776,0.170743161,0.768129091,1164,-0.106381066,1.70E-02,1.00E-01,RSL1D1
ENSG00000171492,623,0.027000634,0.657646273,0.9481914,632,0.008319293,0.905331643,0.964577909,LRRC8D
ENSG00000171495,5,0.634240536,2.40E-01,0.81714862,4,-0.337374894,0.51608701,0.763192023,MROH2B
ENSG00000171497,526,0.002693073,0.956100135,0.993249335,532,0.004364822,9.43E-01,9.78E-01,PPID
ENSG00000171502,2,-0.274161789,0.321496519,0.85404183,2,-0.022794172,0.940408568,0.976600236,COL24A1
ENSG00000171503,3956,0.044165679,6.05E-01,9.40E-01,3686,-0.086296991,4.22E-01,6.93E-01,ETFDH
ENSG00000171509,23,-0.364907871,0.005753404,0.298896018,19,-0.909877813,1.11E-10,2.73E-08,RXFP1
ENSG00000171517,2,1.110789481,2.29E-01,8.11E-01,3,0.340262165,7.29E-01,8.88E-01,LPAR3
ENSG00000171522,44,0.192632221,0.191843672,0.790968692,45,0.294668042,7.15E-02,2.53E-01,PTGER4
ENSG00000171530,1260,-0.071846091,0.180520016,0.780156091,1250,-0.166002032,0.013920571,0.087743817,TBCA
ENSG00000171533,18,0.078723639,0.550304679,0.926131058,20,0.278679343,0.041336356,0.178901207,MAP6
ENSG00000171552,978,0.046379926,4.49E-01,9.03E-01,1011,0.172583927,1.43E-02,8.92E-02,BCL2L1
ENSG00000171557,181506,-0.010567172,9.17E-01,9.88E-01,183775,0.052310521,0.694429929,0.870040379,FGG
ENSG00000171560,263634,0.014681668,0.875294569,0.983185169,262798,0.064395229,0.557829525,0.790847548,FGA
ENSG00000171564,213716,0.031846827,0.728109457,0.958133277,214252,0.07260496,0.518896611,0.764462171,FGB
ENSG00000171566,783,0.007641117,0.830674926,0.979195706,809,0.027398899,0.506140179,0.756346525,PLRG1
ENSG00000171574,95,-0.099412695,0.141738986,0.735972039,96,-0.179752106,0.024269512,0.126571838,ZNF584
ENSG00000171587,7,0.242045837,0.215531861,0.804503232,5,-0.480459855,0.047642188,0.194357231,DSCAM
ENSG00000171596,23,-0.058940717,0.564042731,0.93006274,24,-0.01682445,9.11E-01,9.67E-01,NMUR1
ENSG00000171603,233,0.007502504,9.27E-01,9.89E-01,246,0.147061729,7.79E-02,2.66E-01,CLSTN1
ENSG00000171604,1099,0.011632471,0.871269974,0.983185169,1093,-0.10056323,0.213332645,0.483822925,CXXC5
ENSG00000171606,412,0.011675806,0.85144898,0.981554205,422,-0.024646124,6.99E-01,0.872718868,ZNF274
ENSG00000171608,112,0.130542616,0.134110788,0.728141661,113,0.066044216,0.569253885,0.797710499,PIK3CD
ENSG00000171611,2,0.549717552,6.18E-02,6.19E-01,1,0.222081502,5.75E-01,8.01E-01,PTCRA
ENSG00000171612,164,0.273537252,3.59E-02,5.36E-01,180,0.437451008,3.37E-03,3.18E-02,SLC25A33
ENSG00000171617,588,0.048488997,5.21E-01,9.21E-01,599,-0.039237612,6.97E-01,8.72E-01,ENC1
ENSG00000171621,210,0.337585511,0.026204849,0.489347433,251,0.79783912,3.24E-08,3.44E-06,SPSB1
ENSG00000171631,16,0.075909738,0.562155554,0.929428217,16,0.123962273,0.497587551,0.750009898,P2RY6
ENSG00000171634,374,0.007144447,0.901386589,0.987056167,367,-0.045473123,0.485541412,0.740987075,BPTF
ENSG00000171643,1,0.636555901,0.096540378,NA,1,0.670410937,0.112761764,0.332320211,S100Z
ENSG00000171649,16,0.158184704,0.192406131,0.790968692,19,0.52368532,0.000153281,0.003093531,ZIK1
ENSG00000171657,12,0.164872472,4.30E-01,8.98E-01,10,-0.153672637,4.52E-01,7.16E-01,GPR82
ENSG00000171658,NA,NA,NA,NA,2,3.239581818,9.42E-09,1.22E-06,NMRAL2P
ENSG00000171659,60,0.287208534,1.34E-01,7.28E-01,59,0.5185918,1.10E-02,7.41E-02,GPR34
ENSG00000171680,20,-0.124385174,0.366582144,0.875134654,24,0.152224073,3.42E-01,6.24E-01,PLEKHG5
ENSG00000171681,754,-0.019481274,0.785872826,0.971271446,760,0.011484489,8.99E-01,0.962106338,ATF7IP
ENSG00000171700,48,0.182685263,0.128568655,0.725184711,47,0.176977397,0.180056012,0.442581128,RGS19
ENSG00000171703,684,-0.159774967,1.74E-01,7.71E-01,710,-0.019452962,8.98E-01,9.61E-01,TCEA2
ENSG00000171714,124,0.035247724,0.742742108,0.961040277,126,0.031335932,0.795088577,0.918827244,ANO5
ENSG00000171720,842,-0.040098091,3.73E-01,0.877392909,827,-0.136052606,2.52E-03,2.59E-02,HDAC3
ENSG00000171723,733,-0.013785733,0.830077888,0.979195706,706,-0.169151985,0.033503637,0.156425864,GPHN
ENSG00000171724,20,-0.167578653,0.276035674,0.834603708,20,-0.200495758,0.273458839,0.552783232,VAT1L
ENSG00000171729,38,0.083704863,0.436043752,0.899886771,44,0.377678667,0.000638372,0.009321981,TMEM51
ENSG00000171735,385,-0.018090826,0.777195928,0.970080484,405,0.001323024,0.98400981,0.993249121,CAMTA1
ENSG00000171747,2651,0.42418249,0.061330648,0.619295648,3137,0.65760219,0.002791516,0.028037048,LGALS4
ENSG00000171757,7,-0.03877082,0.802559757,0.974635556,7,0.017518236,0.923125476,0.97103163,LRRC34
ENSG00000171759,31822,-0.076297309,0.273492714,0.834014524,32377,-0.097231371,0.222505889,0.494449827,PAH
