SYMBOL,baseMean_6N-WD-C0.2-FG-9W,log2FoldChange_6N-WD-C0.2-FG-9W,pvalue_6N-WD-C0.2-FG-9W,padj_6N-WD-C0.2-FG-9W,baseMean_6N-WD-C0.2-FG-29W,log2FoldChange_6N-WD-C0.2-FG-29W,pvalue_6N-WD-C0.2-FG-29W,padj_6N-WD-C0.2-FG-29W
Syngr3,5.074507581,0.044864022,0.31469081,0.534990105,5.074507581,-0.006245459,0.888636957,0.928193213
Syngr4,5.113597568,-0.033065564,0.298592165,0.518888692,5.113597568,-0.049328886,0.123400705,0.243640444
Synj1,6.221004795,0.06689131,0.098495933,0.25598346,6.221004795,0.179253206,2.50E-05,0.00019762
Synj2,5.657741252,0.207833963,7.76E-05,0.00125387,5.657741252,0.451178811,6.61E-14,2.41E-12
Synm,5.13665637,0.046438183,0.36745715,0.587628859,5.13665637,-0.047546204,0.35741797,0.501529544
Synpo,5.942433002,0.065230922,0.079513071,0.222342522,5.942433002,0.113607377,0.00277597,0.012995714
Synpo2,3.867266216,-0.096836755,0.016235279,0.073898123,3.867266216,0.0426274,0.28442004,0.430248083
Synpo2l,5.747404721,0.008358016,0.854809471,0.926815589,5.747404721,-0.062172675,0.176918937,0.310387673
Synpr,3.529559782,0.060826131,0.12201855,0.294417873,3.529559782,-0.081980641,0.03874495,0.106938653
Synrg,6.5376737,0.011226338,0.782146489,0.887084268,6.5376737,-0.070524164,0.085878874,0.189393292
Syp,4.708357336,0.051565434,0.191750552,0.393696795,4.708357336,-0.050237595,0.204470184,0.343716044
Sypl,5.968297326,0.131702447,0.011766678,0.058417576,5.968297326,0.034356586,0.504503377,0.633643768
Sypl2,4.689685923,-0.035100932,0.432072816,0.644352211,4.689685923,-0.074773912,0.097213734,0.206399449
Sys1,5.803768965,-0.008496952,0.780870432,0.886362685,5.803768965,-0.067320207,0.030194155,0.088688615
Syt1,5.793536916,-0.118100566,0.04036071,0.1402887,5.793536916,-0.224360471,0.000165755,0.001095939
Syt10,3.776582226,0.044868414,0.329236561,0.550190177,3.776582226,-0.050365448,0.275014002,0.420253983
Syt11,4.806166011,0.042063356,0.168763737,0.363769408,4.806166011,-0.020018099,0.511706368,0.638995867
Syt12,5.704817242,0.114858289,0.009295814,0.049354271,5.704817242,0.114787283,0.0095126,0.036154087
Syt13,5.287559881,-0.011387204,0.818672314,0.908042523,5.287559881,-0.070431992,0.159702994,0.290178335
Syt14,3.456423157,0.021837966,0.546621392,0.736438759,3.456423157,0.05832555,0.1106485,0.225611861
Syt15,5.213890316,0.005325037,0.892505008,0.945384295,5.213890316,-0.043622733,0.271247194,0.416522144
Syt16,4.707350184,-0.085761506,0.069945423,0.204420989,4.707350184,-0.07885551,0.095974937,0.204800983
Syt17,4.609529991,0.017111562,0.675099283,0.822423777,4.609529991,-0.051472916,0.210455134,0.350122259
Syt2,4.987834339,0.016065127,0.6917902,0.832543868,4.987834339,-0.081655051,0.046962012,0.122899948
Syt3,5.483365632,0.06913002,0.080797325,0.224666034,5.483365632,-0.223836523,1.73E-07,2.11E-06
Syt4,4.135034402,0.105260748,0.054232632,0.171887073,4.135034402,-0.129373945,0.018931786,0.062089363
Syt5,5.529019841,0.057984813,0.216314496,0.425730139,5.529019841,-0.03294089,0.482176208,0.614674594
Syt6,5.040046417,0.054214135,0.168562602,0.363454511,5.040046417,-0.074885047,0.059120989,0.144806101
Syt7,5.325618213,0.065449288,0.076141985,0.216088335,5.325618213,0.047394802,0.198143552,0.336182359
Syt8,5.273778869,-0.015407466,0.740124895,0.862343028,5.273778869,-0.076867612,0.10149479,0.212617418
Syt9,5.334699596,0.047315534,0.205590447,0.412310146,5.334699596,0.078395444,0.038020186,0.105440365
Sytl1,5.645783477,-0.043357414,0.266327443,0.483563732,5.645783477,-0.324986063,1.25E-12,3.58E-11
Sytl2,3.771547076,-0.022943944,0.430888443,0.643312419,3.771547076,0.197591535,1.53E-09,2.62E-08
Sytl3,4.310595558,-0.059232869,0.170966665,0.366801546,4.310595558,-0.016733117,0.698153269,0.78774881
Sytl4,4.899167365,0.052370972,0.074862328,0.213588917,4.899167365,0.090199721,0.002652463,0.012513132
Sytl5,4.557159338,-0.018690916,0.914990281,0.956820065,4.557159338,0.419312046,0.018838616,0.061886258
Syvn1,7.447760944,-0.206413361,0.027352264,0.106615704,7.447760944,-0.506581697,4.17E-07,4.73E-06
Szrd1,8.075030311,-0.001588044,0.97205004,0.9863405,8.075030311,0.056064417,0.219393846,0.360751448
Szt2,6.081873003,0.00833815,0.802357901,0.898934818,6.081873003,-0.049949336,0.137330674,0.261399378
T,4.747822091,-0.048152961,0.231429232,0.444266079,4.747822091,-0.088755525,0.0294141,0.08692584
T2,4.729839236,0.032485611,0.454860812,0.662524839,4.729839236,-0.072682619,0.097579681,0.206954592
Taar1,3.979722537,-0.054110836,0.266893616,0.484192292,3.979722537,-0.03161746,0.516549647,0.643178827
Taar2,3.034299619,0.01516531,0.800173403,0.898105168,3.034299619,-0.027474689,0.647524353,0.750061979
Taar3,2.737742113,-0.177280166,0.05167631,0.166663064,2.737742113,0.016209958,0.857534724,0.905726758
Taar4,4.226353859,-0.097981116,0.139600626,0.321626983,4.226353859,-0.040004055,0.545210341,0.66717614
Taar5,4.525962068,0.043384152,0.594129724,0.769656026,4.525962068,0.044234546,0.587885888,0.703141622
Taar6,4.373158777,0.047950487,0.409228527,0.624675031,4.373158777,-0.145979935,0.013706171,0.048370843
Taar7a,2.866654992,0.014927865,0.792256368,0.892827281,2.866654992,-0.024018631,0.672621514,0.768865785
Taar7b,4.331022968,-0.124303544,0.034986281,0.126629497,4.331022968,-0.058356839,0.318356234,0.464622311
Taar7d,3.320371424,-0.226126097,0.000917437,0.008645822,3.320371424,-0.1222983,0.067128418,0.158429659
Taar7e,5.556628497,-0.027101084,0.593346626,0.768912947,5.556628497,-0.133800525,0.009913903,0.037305499
Taar7f,4.791053237,-0.077144298,0.252453412,0.4682326,4.791053237,-0.138943822,0.041540071,0.112521164
Taar8a,2.944987071,-0.073836864,0.259222936,0.476605453,2.944987071,-0.026483736,0.685473361,0.778139931
Taar8b,2.466867194,0.020278406,0.695781512,0.835519882,2.466867194,-0.051006348,0.327767013,0.474268572
Taar9,2.366895741,-0.095422728,0.218627845,0.428156104,2.366895741,-0.138752861,0.075847287,0.172875262
Tab1,5.910667399,0.062662061,0.08425945,0.23133686,5.910667399,-0.018135134,0.615273391,0.724481401
Tab2,7.176836456,0.120537718,0.014291341,0.067228018,7.176836456,0.070636131,0.147275873,0.27406179
Tab3,5.738078675,0.191003465,0.001471266,0.012396561,5.738078675,0.040736604,0.485868664,0.617880276
Tac1,3.47330869,-0.026747844,0.526431502,0.72032062,3.47330869,-0.083964106,0.049691884,0.127754254
Tac2,4.776714251,-0.09297855,0.066629437,0.198088325,4.776714251,-0.121710389,0.017405725,0.058133535
Tac4,4.21837522,0.08173223,0.163907458,0.35722773,4.21837522,-0.108891895,0.065522511,0.15564641
Tacc1,7.150390315,-0.112058717,0.023277272,0.095564658,7.150390315,0.023310959,0.632711416,0.737859388
Tacc2,6.518706655,0.334653056,8.22E-09,6.84E-07,6.518706655,0.317444504,3.69E-08,5.02E-07
Tacc3,4.764257905,0.072439934,0.021329937,0.089650907,4.764257905,0.182954342,7.34E-08,9.48E-07
Taco1,7.263261261,-0.06611674,0.353381811,0.574299803,7.263261261,-0.158454133,0.02839084,0.08459663
Tacr1,4.520363954,-0.134860121,0.026828566,0.105320463,4.520363954,-0.100292031,0.098279032,0.207970232
Tacr2,4.414083412,0.009926236,0.854708098,0.926756403,4.414083412,-0.075781462,0.165624737,0.297316612
Tacr3,3.496173153,0.020977409,0.655647823,0.811173997,3.496173153,-0.00276137,0.953282583,0.970863966
Tacstd2,4.244184939,0.112286659,0.09833215,0.25579272,4.244184939,-0.074691107,0.270533183,0.415909339
Tada1,6.615109874,0.062333825,0.034635433,0.125704158,6.615109874,-0.095867668,0.001450235,0.00746756
Tada2a,5.646439372,0.013101699,0.697690588,0.836899168,5.646439372,-0.049094931,0.148931484,0.276182715
Tada2b,7.239144144,0.122889192,0.005265273,0.032682906,7.239144144,-0.098598119,0.024332225,0.075253245
Tada3,6.013200878,0.136122342,1.24E-05,0.000279275,6.013200878,0.007072526,0.810068135,0.871910437
Taf1,6.028519787,-0.12955756,0.066022141,0.19684416,6.028519787,-0.09786242,0.164181831,0.295500444
Taf10,6.923539761,0.073828801,0.035250108,0.127328481,6.923539761,-0.014197483,0.682423862,0.776145966
Taf11,5.762191922,0.046231639,0.179047426,0.377474506,5.762191922,-0.00579652,0.865831909,0.911739233
Taf12,6.053922545,0.00396299,0.902285741,0.950747837,6.053922545,0.018068518,0.576957734,0.694017455
Taf13,5.033778683,-0.118215774,0.013285272,0.063628617,5.033778683,-0.023744301,0.613512664,0.723067574
Taf15,7.39679937,0.020767941,0.72124946,0.85130629,7.39679937,-0.015409073,0.791706611,0.858397168
Taf1a,5.572139774,0.079376863,0.012154296,0.059891654,5.572139774,-0.051649802,0.099861151,0.210195466
Taf1b,5.310473699,-0.0553431,0.220660074,0.430645853,5.310473699,0.236775952,1.09E-06,1.13E-05
Taf1c,6.050736513,0.024881027,0.463497547,0.669531436,6.050736513,-0.004147946,0.902821418,0.937168657
Taf1d,4.684776982,-0.004291247,0.939080374,0.969227387,4.684776982,0.068235165,0.227511599,0.370024023
Taf2,6.467290254,-0.01425398,0.848026048,0.923142766,6.467290254,0.188880213,0.01292974,0.046181972
Taf3,5.530800498,0.004271913,0.88024905,0.939613093,5.530800498,-0.041333243,0.1485122,0.275689081
Taf4a,6.359159695,0.126350526,8.13E-05,0.001304876,6.359159695,-0.005721379,0.851883959,0.901296232
Taf4b,4.440210992,0.077175586,0.143666415,0.328108859,4.440210992,-0.092576769,0.081026654,0.181403367
Taf5,4.75362893,0.025422642,0.539044295,0.730092148,4.75362893,-0.123929018,0.003577135,0.016097109
Taf5l,6.380133297,0.152958217,0.004234066,0.02783691,6.380133297,0.023068214,0.659262066,0.758897465
Taf6,6.61698921,0.11635008,0.006806121,0.039306836,6.61698921,-0.006247448,0.882168734,0.92352185
Taf6l,5.144198931,0.059019431,0.063880167,0.192984935,5.144198931,-0.010714253,0.734645431,0.816392541
Taf7,3.516698633,0.000906005,0.984410619,0.992682327,3.516698633,-0.157312402,0.001059475,0.005693746
Taf7l,2.650511183,0.028378479,0.368497123,0.588579222,2.650511183,-0.059552563,0.061900299,0.149625751
Taf8,6.080127288,0.105840451,0.003019846,0.021634765,6.080127288,-0.052813552,0.132055057,0.254832477
Taf9,6.632625473,0.051874132,0.363988942,0.584346945,6.632625473,0.125472841,0.030432401,0.089262329
Taf9b,4.713459546,0.039372889,0.36522623,0.585716191,4.713459546,0.073059328,0.095741495,0.204412942
Tagap,5.298014712,-0.011505845,0.750634245,0.869499664,5.298014712,0.129005411,0.000606274,0.003499323
Tagap1,6.871233538,-0.163510376,0.000864086,0.008264934,6.871233538,-0.130293272,0.007358076,0.029333093
Tagln,5.805524697,0.159664666,0.06021308,0.184838199,5.805524697,0.507521323,4.23E-08,5.71E-07
Tagln2,7.132975745,0.331109178,0.000281405,0.003470958,7.132975745,1.102173378,6.44E-21,1.31E-18
Tagln3,6.024520365,0.008998861,0.828644882,0.912887296,6.024520365,-0.098229559,0.020424963,0.065820415
Tal1,5.554196672,0.10329225,0.027735734,0.107560134,5.554196672,-0.0319799,0.490913906,0.622249393
Tal2,3.535377167,0.096402215,0.050894877,0.164941035,3.535377167,-0.085931154,0.081853059,0.182778408
Taldo1,7.604665997,0.25876557,6.17E-06,0.000160552,7.604665997,0.014555214,0.787017153,0.855044304
Tamm41,4.955606058,0.052481774,0.044357703,0.14994569,4.955606058,0.00822034,0.750527551,0.828348577
Tanc1,5.961057121,0.136427187,1.20E-05,0.000272256,5.961057121,0.142011015,5.99E-06,5.44E-05
Tanc2,5.250584408,0.123483399,0.001461771,0.012327043,5.250584408,0.140596739,0.000339039,0.002085074
Tango2,6.264432158,0.064597963,0.119191631,0.290303634,6.264432158,0.149019246,0.000501976,0.002950637
Tango6,6.151194329,0.146030106,0.000183521,0.002471356,6.151194329,-0.034328954,0.360970543,0.504757283
Tank,5.17421236,0.000550092,0.992190345,0.99606216,5.17421236,0.097776316,0.085478709,0.188725786
Taok1,7.339010311,-0.038402537,0.703191329,0.840697509,7.339010311,0.087348089,0.388222571,0.529744501
Taok2,6.91696679,0.174239432,0.001345429,0.011617959,6.91696679,0.032774218,0.535177489,0.658917948
Taok3,7.293970222,0.393140642,3.95E-11,6.11E-09,7.293970222,0.053977184,0.300266945,0.446777236
Tap1,6.894787354,0.141014696,0.002598638,0.019188809,6.894787354,0.050589569,0.269588222,0.414971878
Tap2,6.548139166,0.11076028,0.007673094,0.042924689,6.548139166,-0.002078293,0.959326909,0.974953703
Tapbp,8.211834902,0.122726285,0.009393496,0.049713004,8.211834902,0.078877597,0.091945217,0.19877911
Tapbpl,6.923273188,0.1283559,0.006265997,0.037151491,6.923273188,-0.088303844,0.057665614,0.142147605
Tapt1,8.062395907,-0.108704633,0.256327582,0.473286667,8.062395907,-0.156789882,0.103887793,0.215917878
Tarbp2,5.487968653,0.045265057,0.166909884,0.361244867,5.487968653,-0.054463086,0.097999699,0.20767035
Tardbp,6.937004936,-0.103344616,0.168405605,0.363304812,6.937004936,-0.07113644,0.342851233,0.48874065
Tarm1,5.266621779,-0.052667827,0.369606817,0.589686005,5.266621779,-0.025292029,0.666782508,0.764722944
Tars,8.901211587,-0.116939499,0.253225052,0.469060693,8.901211587,-0.554797016,5.22E-07,5.80E-06
Tars2,6.815989962,0.098173631,0.01876428,0.081854575,6.815989962,0.012800518,0.755975341,0.832367046
Tarsl2,5.692581332,0.100323635,0.104809337,0.267382636,5.692581332,-0.073964623,0.231253571,0.373890139
Tas1r1,4.827457262,0.031137596,0.547293522,0.736826866,4.827457262,-0.085026924,0.103572854,0.21536459
Tas1r2,5.541916586,-0.012355294,0.787666421,0.890270692,5.541916586,-0.092366335,0.047164796,0.12324066
Tas1r3,4.954698358,-0.017750161,0.68986559,0.831389394,4.954698358,-0.094526649,0.036400078,0.102160547
Tas2r102,2.171979647,-0.038086783,0.422753834,0.636027254,2.171979647,-0.041352477,0.385463586,0.52721454
Tas2r103,2.064260825,0.01906015,0.751743792,0.869970951,2.064260825,-0.028115139,0.641738516,0.745496027
Tas2r104,2.369524541,-0.019016953,0.761317951,0.874895695,2.369524541,0.001863783,0.976304943,0.984806224
Tas2r105,2.704320264,-0.037903024,0.611289788,0.780473053,2.704320264,-0.12117774,0.107572561,0.221139982
Tas2r106,2.188045158,0.035694392,0.492620756,0.693506116,2.188045158,-0.008502296,0.870328503,0.915189368
Tas2r107,2.267502803,-0.061935248,0.25306471,0.468922691,2.267502803,-0.094635228,0.08311346,0.184780531
Tas2r108,3.045517939,-0.046292409,0.436961419,0.648625486,3.045517939,-0.111923743,0.06311964,0.151739922
Tas2r109,2.252131168,0.071346246,0.086950578,0.236254427,2.252131168,-0.080789569,0.053775217,0.135196128
Tas2r110,2.143078739,0.155452238,0.003676443,0.024974847,2.143078739,-0.063530428,0.226388061,0.368750515
Tas2r113,2.448482995,-0.042621663,0.421959766,0.635406978,2.448482995,-0.058634708,0.271330076,0.416586359
Tas2r114,2.782863672,-0.12589689,0.039643667,0.138427886,2.782863672,-0.05106693,0.400098554,0.540729215
Tas2r115,1.723655615,0.0162196,0.681281077,0.825889814,1.723655615,-0.103879614,0.010100047,0.037856543
Tas2r116,2.430673015,0.081103071,0.206886445,0.414002787,2.430673015,-0.066737407,0.299461806,0.445950904
Tas2r117,1.573693742,0.010766203,0.768983849,0.879288909,1.573693742,-0.030883706,0.40159109,0.542160288
Tas2r118,2.679707506,-0.017974248,0.794765287,0.894415724,2.679707506,-0.057243613,0.4094928,0.549457622
Tas2r119,3.791289167,-0.103473036,0.065308663,0.195541008,3.791289167,0.00256561,0.963263156,0.976990161
Tas2r120,2.349459969,-0.015734186,0.789423828,0.891264749,2.349459969,-0.161734713,0.007381828,0.029410022
Tas2r122,2.023209253,-0.064724574,0.206916971,0.41401237,2.023209253,-0.104391852,0.043894964,0.117059147
Tas2r123,2.245899751,0.02283517,0.710463595,0.844549529,2.245899751,-0.095386022,0.124469062,0.245017157
Tas2r124,1.994644473,0.009330825,0.842745333,0.920638742,1.994644473,-0.113945711,0.017533943,0.058482889
Tas2r125,2.021896071,-0.024919436,0.599434335,0.772309276,2.021896071,-0.088354937,0.065784364,0.15609996
Tas2r126,4.148332622,-0.100805762,0.171117596,0.366901876,4.148332622,-0.095786178,0.194322564,0.331935657
Tas2r129,2.049644281,-0.029736673,0.526394234,0.72032062,2.049644281,-0.034548437,0.463043597,0.598215001
Tas2r130,2.250764964,0.08000142,0.165825202,0.360060443,2.250764964,-0.105711681,0.068962049,0.161473903
Tas2r131,2.726393871,-0.167781022,0.017880803,0.079106417,2.726393871,-0.080298241,0.252031737,0.396922936
Tas2r134,3.78632861,-0.071992725,0.309109263,0.529088861,3.78632861,-0.057258907,0.419198982,0.558546622
Tas2r135,3.434214922,0.018854562,0.758416159,0.873294851,3.434214922,0.062890546,0.307575998,0.453501593
Tas2r136,1.842079429,0.067533925,0.174392648,0.37109345,1.842079429,-0.098941938,0.048562089,0.125632287
Tas2r137,2.924694502,0.03015644,0.603639654,0.775518702,2.924694502,-0.064326534,0.270703441,0.416034822
Tas2r138,4.729096142,0.026309442,0.736402515,0.859916268,4.729096142,-0.244157402,0.002443161,0.011625407
Tas2r139,2.341360758,-0.167751922,0.02646736,0.104461435,2.341360758,-0.109110519,0.146422856,0.272935952
Tas2r140,1.714068142,0.035210288,0.426360755,0.639202315,1.714068142,-0.041756289,0.34712263,0.492595166
Tas2r143,3.829957186,-0.092052537,0.26758679,0.485005648,3.829957186,0.053467416,0.51964762,0.645954
Tas2r144,3.21056205,-0.080433946,0.064498441,0.194209969,3.21056205,-0.058903357,0.174804563,0.307850603
Tasp1,5.757691864,-0.118185219,3.53E-05,0.000651796,5.757691864,-0.189486662,6.36E-10,1.15E-08
Tat,11.94518925,-0.612214627,5.37E-08,3.19E-06,11.94518925,-0.374988389,0.000448524,0.002667314
Tatdn1,6.057237352,-0.098823839,0.168392185,0.363304812,6.057237352,-0.038639818,0.589322908,0.704344571
Tatdn2,6.325808936,0.109363504,0.011673025,0.058156679,6.325808936,0.024400479,0.567523592,0.686287457
Tatdn3,5.274159553,-0.069821072,0.006424268,0.037784539,5.274159553,-0.004636474,0.853501932,0.902622378
Tax1bp1,7.923134259,-0.0743159,0.434607209,0.646396671,7.923134259,0.140290406,0.143105097,0.268876873
Tax1bp3,6.382348181,0.126362864,0.006632592,0.038654018,6.382348181,0.351430123,2.35E-11,5.39E-10
Taz,6.138671803,0.006318386,0.879367143,0.939506161,6.138671803,-0.072522098,0.085063416,0.188081393
Tbata,4.631212684,-0.047851255,0.25768829,0.474814027,4.631212684,-0.062947809,0.138599048,0.263156191
Tbc1d1,5.839610773,0.166505556,7.75E-06,0.000192133,5.839610773,0.338861576,2.89E-15,1.34E-13
Tbc1d10a,6.298653,0.129828925,0.001235993,0.010896207,6.298653,-0.083376609,0.035032965,0.099280115
Tbc1d10b,5.784383936,0.099489126,0.00465903,0.029915954,5.784383936,0.033016847,0.338412426,0.485065973
Tbc1d10c,5.247970244,0.023357129,0.591579066,0.767565386,5.247970244,-0.028455653,0.514576238,0.641528145
Tbc1d12,5.832066423,0.178256127,0.002954114,0.021271555,5.832066423,0.000453476,0.993816426,0.996230433
Tbc1d13,6.497580138,0.14561959,0.000302947,0.003674882,6.497580138,0.034636602,0.373365592,0.516192003
Tbc1d14,5.880067577,0.0013411,0.948737971,0.973154021,5.880067577,0.0876816,6.58E-05,0.000475747
Tbc1d15,6.689274306,0.094385755,0.235592808,0.448827413,6.689274306,0.107737342,0.177434394,0.311016539
Tbc1d16,6.594371685,0.230156714,1.08E-06,3.90E-05,6.594371685,-0.094886515,0.033147718,0.095190367
Tbc1d17,6.87802046,0.208045226,6.01E-05,0.001007191,6.87802046,-0.008309343,0.866585928,0.91234601
Tbc1d19,5.566908846,0.058456574,0.43061651,0.64315822,5.566908846,0.596611785,5.05E-12,1.31E-10
Tbc1d2,5.230160659,0.017618275,0.689950723,0.831407943,5.230160659,-0.132686754,0.003493276,0.015770407
Tbc1d20,7.180155556,0.370522612,1.23E-10,1.69E-08,7.180155556,0.176740221,0.00074824,0.004207179
Tbc1d22a,6.537823368,0.251361236,2.33E-07,1.09E-05,6.537823368,0.187531397,6.81E-05,0.000490611
Tbc1d22b,5.789541663,0.081582682,0.014514757,0.068052738,5.789541663,-0.048120985,0.145620647,0.271815906
Tbc1d23,5.947735373,-0.00519791,0.927905692,0.963047031,5.947735373,0.189982657,0.001390575,0.007205309
Tbc1d24,6.159675067,0.146602222,0.000741972,0.007370979,6.159675067,0.043190086,0.306103993,0.452321268
Tbc1d25,5.812180282,0.049150543,0.280318379,0.499399835,5.812180282,0.039414638,0.38723479,0.528833779
